ID,Cur Stn,"Cur City, State",Cur Division,Cur Train,Model,Model Year,Built Date,Rebuilt Date,HP,Category,Train Service Code,Assign Date,Last Upd,Home Shop,Alt Shop,Power Usage,Home Operating Station,Status,Servicing State,Task Type,FRA Due,FRA Dead,Next LCDI Due,Axles,ADH,SM,AC,DP Code,DP Description,Energy Mgmt,Energy Mgmt Health,ECP Code,ECP Description,CS,LSL,PTC,PTC Health,Slow Speed,Remote Control,Auto Start,Loco Apu,Remote Diag,Fuel Cap,Rail View,Loco Grp,Brake Schedule,Amtrak Clearance,Cell Phn Detection,V/TI,Length,Weight
NS 9943,09141,"Decatur, IL",Illinois (94),,D9-44CW,2004,2004-11-06,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,RT,AF,2019-06-22,2019-06-29,2019-05-28,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 9945,654,"Lithia Springs Scan, GA",Georgia (04),23D.26,D9-44CW,2004,2004-11-07,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,,AF,2019-05-29,2019-06-05,2019-05-28,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 9946,09711,"Kansas City, MO",Illinois (94),29M.26,D9-44CW,2004,2004-11-13,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,,AF,2019-07-04,2019-07-11,2019-05-28,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 9952,MP78,"Marion Scanner, IN",Lake (92),369.26,D9-44CW,2004,2004-11-17,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-05-08,2019-05-15,2019-05-28,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,E,"73'2""",410000
NS 9947,45TC,"Kingsport, TN",Pocahontas (62),,D9-44CW,2004,2004-11-18,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-05-17,2019-05-24,2019-05-04,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,E,"73'2""",410000
NS 9950,LB87,"Allentown, PA",Harrisburg (72),19G.26,D9-44CW,2004,2004-11-19,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-06,2019-06-13,2019-05-22,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,E,"73'2""",410000
NS 9955,13109,"Elkton Scanner, VA",Pocahontas (62),15T.25,D9-44CW,2004,2004-11-21,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-01,2019-06-08,2019-05-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,E,"73'2""",410000
NS 9956,70574,"Corwith TV, IL",Dearborn (76),,D9-44CW,2004,2004-11-21,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,IB,AF,2019-06-24,2019-07-01,2019-05-27,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,E,"73'2""",410000
NS 9957,160A,"Loudon, TN",Georgia (04),,D9-44CW,2004,2004-11-23,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-05-11,2019-05-18,2019-04-23,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,S,"73'2""",410000
NS 9951,10640,"Ashville Scanner, OH",Lake (92),18M.25,D9-44CW,2004,2004-11-24,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-26,2019-07-03,2019-05-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,E,"73'2""",410000
NS 9954,G250,"Plummer RD Scanner, FL",Georgia (04),330.26,D9-44CW,2004,2004-11-24,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-07-15,2019-07-22,2019-05-27,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,E,"73'2""",410000
NS 9958,70593,"Cicero, IL",Dearborn (76),,D9-44CW,2004,2004-11-24,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-04-30,2019-05-07,2019-05-25,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,S,"73'2""",410000
NS 9961,SHRPT,"Shreveport, LA",Alabama (08),,D9-44CW,2004,2004-11-24,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-05-21,2019-05-28,2019-05-27,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,I,5,CCB2,N,Y,S,"73'2""",410000
NS 9965,21NU,"Detroit Sterling YD, MI",Detroit CSAO (81),,D9-44CW,2004,2004-11-30,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-25,2019-07-02,2019-05-22,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 2624,90653,"Reeses Scanner, OH",Lake (92),188.25,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,ME,2019-06-23,2019-06-30,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2626,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-01-28,RYU88,MDH,MDH,RD,,S,IS,ME,2019-03-25,2019-04-01,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2627,CD517,"Chicago 47th ST TV, IL",Dearborn (76),,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,ME,2019-05-01,2019-05-08,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2628,10129,"Crewe, VA",Pocahontas (62),158.25,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,MR,2019-04-29,2019-05-06,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2629,2000,"Garden City, GA",Georgia (04),,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,AN,2019-06-29,2019-07-06,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2630,A128,"Moreland Scanner, KY",Lake (92),112.25,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,ME,2019-07-16,2019-07-23,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2632,HP63,"Sinking Spring Scan, PA",Harrisburg (72),16T.23,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,MR,2019-06-12,2019-06-19,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2633,585,"Gainesville, GA",Piedmont (03),,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,MR,2019-06-21,2019-06-28,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2635,240A,"Chattanooga, TN",Alabama (08),,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,IS,ME,2019-06-06,2019-06-13,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2638,RR3,"Truro, OH",Lake (92),,SD70M,2004,2004-12-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,MR,2019-06-16,2019-06-23,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2625,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,SD70M,2004,2004-12-03,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,ME,2019-01-25,2019-02-01,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 9959,09270,"Hannibal Scanner, MO",Illinois (94),20T.25,D9-44CW,2004,2004-12-03,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,IC,AF,2019-05-19,2019-05-26,2019-05-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9960,UW2,"Chicago Ashland Ave, IL",Dearborn (76),,D9-44CW,2004,2004-12-03,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-05-01,2019-05-08,2019-05-25,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9963,11375,"Elmore, WV",Pocahontas (62),,D9-44CW,2004,2004-12-04,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-04-24,2019-05-01,2019-05-25,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9966,10254,"Roanoke, VA",Pocahontas (62),,D9-44CW,2004,2004-12-04,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,RT,AF,2019-07-12,2019-07-19,2019-05-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9962,EP42,"Marietta Scanner, PA",Harrisburg (72),Y90.23,D9-44CW,2004,2004-12-05,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,MR,2019-04-21,2019-04-28,2019-05-11,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9967,PT251,"Cresson, PA",Pittsburgh (74),,D9-44CW,2004,2004-12-05,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-07-09,2019-07-16,2019-05-18,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9968,RO21,"Mingo Jct, OH",Pittsburgh (74),,D9-44CW,2004,2004-12-05,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-05-16,2019-05-23,2019-05-04,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9964,10677,"Lewis Center Scanne, OH",Lake (92),132.24,D9-44CW,2004,2004-12-09,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-19,2019-06-26,2019-05-26,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,S,"73'2""",410000
NS 9972,09313,"Gateway Yard Als, IL",Illinois (94),,D9-44CW,2004,2004-12-09,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-27,2019-07-04,2019-05-23,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9970,09140,"East Decatur, IL",Illinois (94),,D9-44CW,2004,2004-12-11,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-07-03,2019-07-10,2019-05-25,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9971,13109,"Elkton Scanner, VA",Pocahontas (62),15T.25,D9-44CW,2004,2004-12-11,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,MR,2019-07-09,2019-07-16,2019-05-27,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9973,09673,"Moberly, MO",Illinois (94),398.26,D9-44CW,2004,2004-12-11,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-15,2019-06-22,2019-05-27,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9974,A158,"Somerset, KY",Lake (92),T01.26,D9-44CW,2004,2004-12-14,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,MR,2019-04-27,2019-05-04,2019-05-04,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,S,"73'2""",410000
NS 9934,11743,"Gilbert, WV",Pocahontas (62),,D9-44CW,2004,2004-12-15,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,IB,AF,2019-06-24,2019-07-01,2019-05-21,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,,"73'2""",410000
NS 9969,348W,"Harrodsburg Scanner, KY",Illinois (94),239.26,D9-44CW,2004,2004-12-15,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-21,2019-06-28,2019-05-21,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9976,C259,"Savannah, GA",Georgia (04),,D9-44CW,2004,2004-12-15,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,AF,2019-06-04,2019-06-11,2019-05-20,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9975,10001,"Norfolk, VA",Pocahontas (62),,D9-44CW,2004,2004-12-16,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,IS,AF,2019-05-19,2019-05-26,2019-05-24,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9977,229A,"Summit Scanner, TN",Georgia (04),22N.25,D9-44CW,2004,2004-12-16,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,IB,AF,2019-05-25,2019-06-01,2019-05-25,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9953,10646,"Rickenbacker Inter, OH",Lake (92),,D9-44CW,2004,2004-12-17,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,,MR,2019-06-28,2019-07-05,2019-05-22,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,E,"73'2""",410000
NS 9937,00273,"Ilers Scanner, OH",Lake (92),280.25,D9-44CW,2004,2004-12-18,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,,AF,2019-06-19,2019-06-26,2019-05-27,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 9948,323,"Linwood, NC",Piedmont (03),,D9-44CW,2004,2004-12-18,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,IS,MR,2019-04-24,2019-05-01,2019-05-28,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,E,"73'2""",410000
NS 9944,CD476,"Burdick Scanner, IN",Dearborn (76),14A.26,D9-44CW,2004,2004-12-19,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,,AF,2019-04-04,2019-04-11,2019-05-26,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 9978,S58,"Hickory, NC",Piedmont (03),,D9-44CW,2004,2004-12-20,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,RT,AF,2019-05-24,2019-05-31,2019-05-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,S,"73'2""",410000
NS 9949,138A,"Ebenezer Scanner, TN",Georgia (04),15T.24,D9-44CW,2004,2004-12-21,,4400,RD Unit IN RD Service,RD Vti (VT),2017-01-16,TXIFV,SCX,CHA,RD,,A,IB,MR,2019-05-02,2019-05-09,2019-05-26,6,High,,Y,N,Not Equipped,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,E,"73'2""",410000
NS 9936,525,"Cheney Scanner, SC",Piedmont (03),212.26,D9-44CW,2004,2004-12-22,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,,AN,2019-05-13,2019-05-20,2019-05-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 9940,193N,"Selma, AL",Alabama (08),,D9-44CW,2004,2004-12-22,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,,AF,2019-06-06,2019-06-13,2019-05-24,6,High,,Y,N,Not Equipped,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,N,,"73'2""",410000
NS 9941,PC23,"Conway, PA",Pittsburgh (74),,D9-44CW,2004,2004-12-24,,4400,RD Unit IN RD Service,RD Enola Shop (4W),2013-06-13,TFV25,ENO,MDH,RD,,A,IC,AF,2019-06-29,2019-07-06,2019-05-23,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4600,Y,5,CCB2,N,Y,,"73'2""",410000
NS 2631,CD448,"Terre Coupee, IN",Dearborn (76),,SD70M,2004,2005-01-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,IC,ME,2019-05-13,2019-05-20,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2634,547A,"Memphis, TN",Alabama (08),,SD70M,2004,2005-01-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,ME,2019-06-12,2019-06-19,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2636,471,"Greer, SC",Piedmont (03),27T.25,SD70M,2004,2005-01-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,ME,2019-06-11,2019-06-18,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2637,00510,"Chicago, IL",Dearborn (76),,SD70M,2004,2005-01-01,,4000,RD Unit IN RD Service,RD Bellevue Shop (4R),2013-06-13,TFV25,BEL,MDH,RD,,A,,ME,2019-05-31,2019-06-07,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
NS 2640,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,SD70M,2004,2005-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,MR,2019-01-19,2019-01-26,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4500,Y,5,26L,Y,N,,"72'4""",401500
